,country,distance,plane_transport,content,amount,S1,S2,S3,alarm
400,China,5727.468214827519,0,tiles,31.354870814327942,0,0,1,1
401,Russia,3393.347674966075,1,electrical,14.463739658354228,1,0,1,0
402,China,5527.314526302195,0,tiles,19.36507629848774,0,0,1,1
403,Russia,1302.7068457225841,0,wood,20.315879288911397,0,0,1,1
404,Russia,1585.3938077106507,1,wood,17.53650978950025,1,0,1,0
405,Russia,1585.3938077106507,0,tiles,15.213485804364677,0,0,1,0
406,China,5676.636569141746,1,tiles,9.690988733404279,0,0,1,0
407,France,632.7606025642748,1,wood,25.09307986838716,0,0,0,0
408,Russia,3393.347674966075,1,tiles,39.15644611001643,0,0,1,0
409,China,5072.243582945506,0,tiles,29.633121712546426,0,1,1,0
410,China,5214.5141165824625,1,wood,34.89211530291363,1,0,0,1
411,Russia,1302.7068457225841,0,wood,27.441926023939168,0,1,1,0
412,France,451.4114555404259,1,wood,43.593572818397,0,0,1,0
413,France,712.7933786572075,1,tiles,5.674068699485334,0,0,1,1
414,France,712.7933786572075,1,electrical,25.130645233481633,0,0,0,0
415,France,632.7606025642748,0,electrical,41.40368082075516,0,0,0,0
416,Russia,1302.7068457225841,1,electrical,43.304114574862766,1,0,1,0
417,China,5613.055991493615,1,tiles,6.380822402227237,0,0,1,1
418,Russia,3244.9694671188086,0,tiles,12.220109832114083,0,0,1,1
419,France,515.3718091999796,0,electrical,42.622731875361325,0,0,1,0
420,Russia,3393.347674966075,1,electrical,39.37293555188653,1,0,0,0
421,France,451.4114555404259,1,tiles,37.02726205492024,0,0,0,0
422,Russia,1715.1331252278073,0,wood,23.561623309683718,0,0,1,1
423,Russia,1302.7068457225841,1,tiles,28.19635239529202,1,0,1,1
424,China,5613.055991493615,1,wood,29.780898171974595,1,0,0,1
425,China,5676.636569141746,1,electrical,9.9710679106388,0,0,0,0
426,France,515.3718091999796,0,electrical,4.529965361587564,0,0,0,0
427,France,577.6060779866149,1,wood,43.55349917051945,0,0,1,1
428,Russia,1585.3938077106507,1,electrical,19.74789520023617,0,0,1,1
429,Russia,1585.3938077106507,1,wood,18.391272651890244,0,0,1,0
430,France,406.41363707746166,0,wood,43.391792454471506,0,1,0,1
431,France,632.7606025642748,1,wood,3.550515578698232,0,0,1,1
432,Russia,3230.2701541363235,0,tiles,35.36262857899025,0,1,1,0
433,China,5806.745348727089,0,tiles,23.813039829857292,0,1,0,0
434,Russia,3244.9694671188086,1,tiles,37.86292462202369,1,0,1,1
435,France,712.7933786572075,1,wood,46.332256663989604,1,0,1,0
436,Russia,3329.612533252432,1,tiles,44.9785838504099,0,0,1,0
437,France,208.08720160782917,1,tiles,19.80251289809282,1,0,1,1
438,China,5698.293705496943,1,electrical,12.634379366900513,1,0,0,0
439,Russia,1309.6841195432958,1,wood,31.045005210143675,1,0,1,1
440,China,5149.852621445619,0,tiles,23.82342680497725,0,1,1,1
441,Russia,1395.7009506850163,0,wood,15.407271960994143,0,1,1,1
442,China,5871.276335819262,1,tiles,13.192895247577555,1,0,1,0
443,Russia,1302.7068457225841,1,wood,9.376227918548507,1,0,0,1
444,Russia,1715.1331252278073,1,wood,6.27575639292741,0,0,0,0
445,Russia,1558.7508968735642,0,electrical,4.54314714116963,0,0,1,1
446,France,208.08720160782917,1,tiles,49.666948385136585,1,0,1,0
447,China,5513.899770103283,1,wood,41.231689481793715,0,0,0,0
448,France,632.7606025642748,0,wood,10.48562266100628,0,0,1,1
449,China,5214.5141165824625,0,electrical,33.280413599078074,0,1,0,0
450,Russia,1459.0058930431073,0,electrical,30.572682778796647,0,1,1,0
451,Russia,1395.7009506850163,1,wood,17.628092667054737,0,0,0,0
452,France,632.7606025642748,1,tiles,32.49718736798241,1,0,1,1
453,Russia,1655.8258809842837,1,tiles,19.742993331235866,1,0,1,0
454,Russia,1395.7009506850163,1,electrical,40.60427831024052,1,0,1,1
455,France,208.08720160782917,0,tiles,16.610759481058324,0,1,0,0
456,France,577.6060779866149,0,wood,32.31494021312581,0,1,1,1
457,France,348.1008185907204,0,wood,19.225931226787328,0,1,1,0
458,Russia,1459.0058930431073,1,electrical,37.120746417124174,1,0,1,1
459,France,451.4114555404259,1,wood,22.660037423966063,1,0,1,0
460,Russia,1309.6841195432958,0,tiles,11.815067874504079,0,0,1,1
461,France,712.7933786572075,0,wood,24.77779861322559,0,1,1,0
462,France,406.41363707746166,0,wood,38.79185348462269,0,0,1,1
463,France,406.41363707746166,0,tiles,25.770182890580074,0,1,1,0
464,Russia,3393.347674966075,0,electrical,7.111738779307575,0,1,1,1
465,China,5676.636569141746,1,electrical,28.367879415596526,1,0,1,1
466,Russia,1395.7009506850163,0,tiles,16.446309115951152,0,1,1,1
467,China,5039.643002522832,1,tiles,4.121061249108715,0,0,1,1
468,France,451.4114555404259,1,tiles,11.865107171585425,1,0,1,1
469,Russia,1558.7508968735642,0,wood,13.324203235853004,0,0,1,1
470,Russia,1655.8258809842837,0,wood,42.040191981050185,0,1,1,0
471,China,5149.852621445619,0,wood,11.92211187228909,0,1,0,0
472,China,5072.243582945506,0,electrical,1.7314292697803475,0,1,0,0
473,China,5698.293705496943,0,wood,45.22550473030504,0,0,0,0
474,China,5039.643002522832,0,wood,19.614086409725054,0,0,0,0
475,China,5214.5141165824625,0,electrical,45.84642057726699,0,0,0,0
476,Russia,3329.612533252432,1,wood,37.12957381381673,1,0,1,0
477,China,5613.055991493615,1,wood,46.70158080344089,1,0,1,1
478,France,406.41363707746166,1,tiles,15.346489782871359,0,0,0,0
479,China,5149.852621445619,0,wood,32.51930638007404,0,0,1,1
480,Russia,1309.6841195432958,1,electrical,45.89672646523113,1,0,1,1
481,Russia,3230.2701541363235,1,electrical,43.200898357284004,0,0,0,0
482,Russia,1302.7068457225841,1,tiles,34.014631044340504,0,0,1,0
483,Russia,3244.9694671188086,1,wood,30.0763695922445,0,0,1,0
484,France,319.6989376015992,1,electrical,6.851027169818908,0,0,1,0
485,China,5676.636569141746,0,tiles,9.533052776093992,0,0,0,0
486,France,515.3718091999796,1,wood,29.426538610873294,0,0,1,0
487,France,319.6989376015992,0,tiles,10.967611783447481,0,0,0,0
488,Russia,1715.1331252278073,1,electrical,7.440654934236869,1,0,1,0
489,Russia,3244.9694671188086,0,tiles,1.731805144037739,0,0,1,1
490,Russia,1585.3938077106507,0,electrical,27.453520564018465,0,1,1,0
491,Russia,3230.2701541363235,0,wood,36.69232982726614,0,1,1,1
492,China,5214.5141165824625,0,electrical,27.56863985994363,0,0,0,0
493,France,632.7606025642748,0,electrical,43.875550712370874,0,0,1,0
494,Russia,1585.3938077106507,1,tiles,7.783983232216583,0,0,1,1
495,France,406.41363707746166,1,tiles,7.549768709722494,1,0,0,0
496,China,5613.055991493615,1,wood,29.75680150430676,0,0,0,0
497,China,5871.276335819262,0,wood,45.719075431374,0,1,1,1
498,France,632.7606025642748,1,wood,45.73332841712285,0,0,1,0
499,China,5039.643002522832,1,electrical,25.509716930757346,1,0,0,1
500,France,632.7606025642748,1,electrical,48.047034159799075,1,0,0,0
501,Russia,1655.8258809842837,0,wood,2.2376816011745273,0,0,1,0
502,Russia,1309.6841195432958,1,tiles,21.844867132262895,1,0,1,0
503,China,5214.5141165824625,1,tiles,45.41118392391256,1,0,0,1
504,France,451.4114555404259,0,tiles,42.68715107339582,0,0,0,0
505,France,319.6989376015992,0,tiles,8.346086838114044,0,1,1,0
506,China,5214.5141165824625,0,tiles,11.685585736512984,0,0,0,0
507,France,451.4114555404259,1,electrical,29.822574593687886,0,0,1,0
508,France,179.86194676153042,0,electrical,37.146281745539994,0,0,0,0
509,Russia,1395.7009506850163,1,wood,6.018192304949618,1,0,1,1
510,France,208.08720160782917,0,electrical,42.64504996456989,0,0,0,0
511,France,712.7933786572075,1,tiles,41.04911832831333,0,0,0,0
512,Russia,3230.2701541363235,1,tiles,30.868416848778327,0,0,1,0
513,China,5149.852621445619,0,electrical,8.67935064645972,0,0,0,0
514,China,5727.468214827519,1,tiles,27.638723432868463,0,0,0,0
515,Russia,1585.3938077106507,0,tiles,48.1052684757467,0,1,1,0
516,France,632.7606025642748,1,wood,30.104530061919668,0,0,1,1
517,France,515.3718091999796,0,wood,8.493970819106107,0,0,1,1
518,China,5072.243582945506,0,wood,4.642274320955841,0,0,0,0
519,France,577.6060779866149,1,wood,30.959965638751836,1,0,1,0
520,France,577.6060779866149,0,wood,8.374702349221476,0,1,0,0
521,France,348.1008185907204,1,wood,1.2516825275481003,0,0,1,0
522,China,5806.745348727089,0,wood,12.959026928322569,0,0,1,1
523,France,139.4848867958015,0,wood,36.61357025548623,0,1,1,1
524,Russia,1459.0058930431073,0,wood,39.3925570253731,0,1,1,1
525,Russia,1309.6841195432958,0,wood,37.588039352291894,0,0,0,0
526,France,319.6989376015992,1,electrical,10.168485566606282,1,0,1,1
527,Russia,3244.9694671188086,1,wood,13.301319489734835,1,0,1,0
528,France,712.7933786572075,1,tiles,49.93514883363118,0,0,1,0
529,Russia,1655.8258809842837,1,tiles,19.782272578543715,0,0,1,1
530,Russia,3329.612533252432,0,wood,2.5802308716891065,0,0,0,0
531,China,5072.243582945506,1,electrical,17.236220895143024,0,0,0,0
532,China,5613.055991493615,0,tiles,47.48407962871908,0,1,1,0
533,France,515.3718091999796,0,tiles,17.065188289512374,0,1,0,0
534,Russia,1715.1331252278073,0,electrical,28.751446386218426,0,1,0,1
535,Russia,1655.8258809842837,0,electrical,31.121997994025634,0,0,1,0
536,France,348.1008185907204,0,wood,48.26464289806251,0,0,1,0
537,France,406.41363707746166,0,electrical,22.678424402337647,0,1,1,0
538,France,208.08720160782917,1,wood,5.362229192300619,1,0,1,1
539,France,632.7606025642748,1,electrical,25.683536855393353,1,0,0,0
540,Russia,3329.612533252432,1,electrical,17.648960857469888,0,0,1,0
541,China,5871.276335819262,0,wood,20.89248558356741,0,0,0,0
542,China,5214.5141165824625,1,wood,49.995064319324314,1,0,0,1
543,France,406.41363707746166,0,tiles,35.93979441236759,0,0,1,1
544,Russia,3230.2701541363235,1,wood,24.259588213064507,0,0,1,0
545,China,5039.643002522832,0,wood,15.810265174132763,0,1,1,0
546,Russia,1302.7068457225841,0,tiles,25.527668458499043,0,0,1,1
547,France,319.6989376015992,0,tiles,15.560128181138074,0,0,1,0
548,China,5527.314526302195,1,electrical,18.833598361451834,1,0,1,0
549,China,5527.314526302195,0,tiles,44.09392853852488,0,0,0,0
550,Russia,1459.0058930431073,0,tiles,48.914178661739136,0,0,1,0
551,Russia,3393.347674966075,0,tiles,41.69365865676878,0,0,1,0
552,Russia,3329.612533252432,0,electrical,2.9896631300558143,0,0,1,1
553,China,5072.243582945506,0,electrical,5.041690482292793,0,0,1,1
554,Russia,1715.1331252278073,0,tiles,47.06069833960879,0,1,1,0
555,France,139.4848867958015,1,electrical,44.219366479185126,0,0,1,1
556,Russia,3393.347674966075,0,wood,36.22826578168798,0,1,1,1
557,Russia,1715.1331252278073,1,electrical,39.31068438651048,1,0,1,0
558,Russia,3244.9694671188086,1,electrical,15.477576969720346,1,0,1,1
559,China,5727.468214827519,1,wood,7.543440225033275,0,0,0,0
560,China,5806.745348727089,1,wood,20.022350139479396,1,0,0,1
561,China,5072.243582945506,0,tiles,42.98914406099299,0,0,1,1
562,Russia,3393.347674966075,1,wood,48.46040184019762,0,0,0,0
563,Russia,1395.7009506850163,0,electrical,46.581189672873975,0,0,1,1
564,Russia,1558.7508968735642,0,wood,15.81373405222712,0,0,1,0
565,Russia,1459.0058930431073,0,electrical,31.971782708269384,0,0,1,1
566,Russia,1459.0058930431073,0,tiles,20.68871283022027,0,0,1,0
567,Russia,3244.9694671188086,1,wood,14.973796296408244,0,0,1,1
568,Russia,1715.1331252278073,0,electrical,15.25724958043835,0,0,1,0
569,Russia,3230.2701541363235,1,electrical,16.614791379803627,0,0,0,0
570,France,632.7606025642748,1,wood,47.67187841286497,1,0,1,1
571,China,5806.745348727089,0,electrical,21.651139734535917,0,1,0,0
572,France,515.3718091999796,1,tiles,13.279391270359318,0,0,1,1
573,China,5214.5141165824625,1,electrical,40.97865189679691,0,0,0,0
574,France,139.4848867958015,0,electrical,15.998991468722904,0,0,0,0
575,Russia,1585.3938077106507,0,wood,42.76073057653629,0,0,1,0
576,China,5676.636569141746,1,wood,2.0097631282254373,0,0,0,0
577,France,577.6060779866149,0,tiles,46.7035287512698,0,0,1,0
578,France,406.41363707746166,1,electrical,30.017789243745263,0,0,1,1
579,Russia,1655.8258809842837,1,electrical,47.19544057726902,0,0,1,0
580,France,515.3718091999796,0,wood,31.794860962531356,0,1,1,0
581,France,139.4848867958015,1,tiles,46.40506681794718,0,0,1,0
582,China,5072.243582945506,0,electrical,12.375873320711984,0,0,0,0
583,China,5214.5141165824625,0,electrical,18.903347482233077,0,0,0,0
584,France,515.3718091999796,0,electrical,9.310834617145726,0,0,1,0
585,China,5039.643002522832,1,electrical,6.809387133420695,0,0,1,0
586,France,451.4114555404259,0,tiles,43.230002631202204,0,1,1,0
587,France,348.1008185907204,0,wood,4.130322946457392,0,0,1,1
588,China,5806.745348727089,0,wood,1.607278688432414,0,0,0,0
589,France,712.7933786572075,1,tiles,8.154953628446421,1,0,1,0
590,China,5513.899770103283,1,tiles,18.02639478029908,1,0,0,0
591,France,545.7688525453749,1,tiles,40.93677221021003,0,0,0,0
592,Russia,1459.0058930431073,0,tiles,30.85733551466347,0,0,1,1
593,China,5039.643002522832,0,tiles,48.668498901639985,0,1,1,1
594,China,5149.852621445619,0,tiles,13.465892895126425,0,0,1,1
595,China,5072.243582945506,0,electrical,41.523328964254205,0,0,1,0
596,Russia,1395.7009506850163,1,wood,33.41941167291474,0,0,1,1
597,France,319.6989376015992,1,electrical,27.41040145393,0,0,0,0
598,Russia,1585.3938077106507,1,electrical,46.991310989570216,1,0,1,0
599,Russia,1655.8258809842837,0,wood,43.49513855504553,0,0,1,1
600,China,5871.276335819262,0,electrical,2.7100460932000123,0,1,0,1
601,China,5727.468214827519,1,tiles,3.4489432765513057,1,0,0,1
602,China,5072.243582945506,0,tiles,16.216557795287958,0,0,1,1
603,China,5149.852621445619,1,wood,46.46921527427429,0,0,0,0
604,France,406.41363707746166,1,electrical,39.28401548637481,0,0,0,0
605,France,348.1008185907204,1,wood,26.720071450073267,1,0,1,0
606,Russia,1715.1331252278073,0,electrical,2.155320981091526,0,0,0,0
607,France,577.6060779866149,1,tiles,41.81813100224195,0,0,1,1
608,China,5806.745348727089,0,tiles,17.48161805126542,0,0,0,0
609,China,5871.276335819262,0,electrical,18.290000824442036,0,1,0,0
610,France,208.08720160782917,1,electrical,17.03859904522464,1,0,1,0
611,France,348.1008185907204,0,wood,48.8333197227402,0,1,1,1
612,China,5613.055991493615,0,electrical,42.973877947382746,0,1,0,0
613,France,515.3718091999796,0,tiles,22.00247685578122,0,0,1,1
614,China,5513.899770103283,1,tiles,33.37742189607214,1,0,1,0
615,Russia,1309.6841195432958,1,wood,48.968978302252275,1,0,1,0
616,China,5676.636569141746,1,electrical,38.833156196481255,1,0,0,1
617,Russia,1302.7068457225841,0,tiles,39.065786073451726,0,1,1,0
618,China,5072.243582945506,0,wood,47.56574521804242,0,1,1,1
619,China,5527.314526302195,1,wood,8.406449912531809,0,0,0,0
620,Russia,1585.3938077106507,0,wood,26.261192709170427,0,0,1,0
621,China,5806.745348727089,0,electrical,36.420866516747,0,0,0,0
622,Russia,1715.1331252278073,1,wood,22.128585555078647,0,0,1,1
623,Russia,1585.3938077106507,0,tiles,19.019569631964277,0,1,1,0
624,Russia,1655.8258809842837,0,electrical,8.700112175286357,0,0,1,0
625,China,5727.468214827519,1,wood,42.349906158286245,0,0,0,0
626,China,5072.243582945506,1,wood,45.330421736204265,0,0,1,1
627,Russia,1459.0058930431073,1,wood,7.682243500045379,1,0,1,1
628,China,5039.643002522832,1,tiles,29.76779312809128,1,0,1,1
629,Russia,1715.1331252278073,1,wood,5.283430217225113,1,0,1,1
630,France,515.3718091999796,0,electrical,47.5368881214718,0,0,0,0
631,China,5806.745348727089,0,electrical,31.18583537654329,0,1,1,1
632,Russia,3244.9694671188086,0,tiles,40.75692443909465,0,0,1,0
633,France,319.6989376015992,1,electrical,21.17327614447682,1,0,1,0
634,Russia,1395.7009506850163,1,wood,28.336396671247808,1,0,1,1
635,Russia,1558.7508968735642,1,wood,39.2483811215962,0,0,0,0
636,Russia,3393.347674966075,1,wood,38.514883161486274,0,0,0,0
637,Russia,1395.7009506850163,0,wood,5.368797782127553,0,0,0,0
638,France,348.1008185907204,1,wood,48.38881072172733,1,0,0,1
639,France,348.1008185907204,1,tiles,6.072444774933491,0,0,1,0
640,France,208.08720160782917,1,tiles,3.2891989818732688,0,0,0,0
641,France,348.1008185907204,1,tiles,41.43093273586949,0,0,1,0
642,France,545.7688525453749,0,electrical,9.460391160657249,0,0,0,0
643,Russia,3230.2701541363235,1,electrical,31.001452671857134,1,0,1,0
644,China,5806.745348727089,1,wood,42.377481842019705,1,0,0,1
645,China,5806.745348727089,0,wood,31.200382003341474,0,0,0,0
646,China,5676.636569141746,0,wood,19.00116739059018,0,0,1,0
647,Russia,1459.0058930431073,0,electrical,41.42767793378751,0,0,1,1
648,France,632.7606025642748,1,tiles,43.14737181241143,1,0,0,1
649,China,5806.745348727089,1,tiles,6.129926668988081,1,0,0,1
650,France,139.4848867958015,1,wood,9.850053293289282,0,0,0,0
651,China,5613.055991493615,0,wood,15.419212846638608,0,0,0,0
652,Russia,1558.7508968735642,1,electrical,18.610018373817528,0,0,1,0
653,Russia,1395.7009506850163,0,wood,10.402423862498779,0,1,1,1
654,Russia,1395.7009506850163,1,electrical,32.115263444716874,1,0,1,1
655,France,515.3718091999796,0,tiles,24.709284272782128,0,1,1,0
656,Russia,3244.9694671188086,1,tiles,44.43457720697083,0,0,1,1
657,China,5806.745348727089,0,electrical,46.5202389529974,0,1,1,0
658,Russia,1309.6841195432958,0,electrical,21.308562006420274,0,0,1,0
659,China,5871.276335819262,1,tiles,28.928545304970648,0,0,0,0
660,Russia,1558.7508968735642,0,electrical,11.795885012473404,0,1,1,1
661,France,577.6060779866149,1,electrical,22.17714011399707,0,0,1,0
662,France,139.4848867958015,0,electrical,14.304735350647725,0,1,1,1
663,France,451.4114555404259,1,electrical,6.278386966583334,1,0,1,1
664,Russia,1715.1331252278073,0,electrical,1.5157372629126336,0,0,1,0
665,Russia,1395.7009506850163,0,wood,8.631502034673826,0,0,1,1
666,Russia,3230.2701541363235,0,electrical,33.21440026649379,0,1,0,0
667,China,5072.243582945506,1,wood,8.341687787158946,0,0,0,0
668,Russia,1715.1331252278073,0,wood,12.801244053821359,0,0,1,0
669,Russia,3329.612533252432,0,wood,20.13291896154906,0,0,1,0
670,Russia,1655.8258809842837,1,wood,9.931831205584063,0,0,1,1
671,Russia,1655.8258809842837,0,wood,6.193141231844479,0,1,1,1
672,China,5214.5141165824625,0,wood,10.983575843923154,0,1,0,1
673,France,406.41363707746166,1,wood,28.46103753107381,0,0,0,0
674,China,5871.276335819262,1,wood,8.050740432658774,1,0,1,1
675,China,5676.636569141746,0,electrical,31.205172351842762,0,0,0,0
676,Russia,3244.9694671188086,1,tiles,20.838950554417792,1,0,1,1
677,Russia,1558.7508968735642,1,tiles,24.14308322433368,1,0,1,0
678,China,5613.055991493615,0,wood,39.566388132973856,0,0,0,0
679,Russia,3393.347674966075,0,tiles,9.160472532269381,0,1,1,1
680,Russia,3230.2701541363235,0,electrical,46.11669468938544,0,1,1,0
681,Russia,3329.612533252432,1,electrical,42.876191247224405,0,0,1,1
682,Russia,1309.6841195432958,0,electrical,15.52810828316461,0,1,1,1
683,France,179.86194676153042,0,wood,17.10791861601396,0,0,1,0
684,China,5806.745348727089,1,electrical,9.696308532478048,0,0,0,0
685,China,5871.276335819262,1,electrical,8.239481958946557,0,0,0,0
686,China,5072.243582945506,0,tiles,18.337136838753914,0,0,0,0
687,France,139.4848867958015,0,wood,18.50802907786142,0,1,1,0
688,France,406.41363707746166,1,electrical,37.75161614004653,0,0,0,0
689,Russia,1715.1331252278073,0,tiles,48.117331948255874,0,1,1,0
690,France,139.4848867958015,0,tiles,18.31353080509495,0,0,1,0
691,France,406.41363707746166,0,electrical,14.728617009062463,0,0,0,0
692,Russia,1655.8258809842837,1,electrical,22.0302777898101,0,0,1,0
693,China,5072.243582945506,0,electrical,33.249075422093505,0,0,0,0
694,Russia,1395.7009506850163,1,electrical,39.169051348306574,0,0,1,0
