,country,plane_transport,content,weight,S1,S2,S3,alarm
532,China,1,wood,64.61132995641744,0,0,1,1
533,France,0,electrical,73.3841163743707,0,0,1,0
534,China,0,electrical,94.08090715655868,0,1,0,0
535,China,0,tiles,1.9961508740778178,0,1,1,0
536,China,1,tiles,14.214686967660262,0,0,0,0
537,China,0,tiles,59.085272982784396,0,1,0,1
538,Russia,1,banana,16.349947828134216,0,0,1,1
539,Russia,0,wood,32.64251195105644,0,0,0,0
540,Russia,0,banana,4.597157818703678,0,0,1,1
541,Russia,1,tiles,47.51700692001448,1,0,1,1
542,France,1,wood,38.41952227193074,0,0,0,0
543,Russia,0,wood,10.765886655492075,0,0,0,0
544,China,0,tiles,65.04730678812788,0,1,1,0
545,Russia,0,electrical,51.67384464436021,0,0,0,0
546,Russia,0,banana,3.7680246907180526,0,1,1,1
547,France,1,banana,12.07487781146217,0,0,1,0
548,Russia,0,wood,96.13670171078132,0,0,0,0
549,Russia,0,banana,85.867864374308,0,0,1,1
550,China,1,electrical,41.9187719691349,1,0,0,0
551,France,0,banana,94.94003644635416,0,1,1,0
552,France,0,banana,44.73823598237385,0,1,1,1
553,France,0,electrical,18.119935081037863,0,0,1,0
554,China,1,wood,17.007015442709562,0,0,0,0
555,Russia,0,electrical,28.83598609223198,0,0,0,0
556,China,0,electrical,14.078231120011498,0,0,1,0
557,France,0,electrical,10.869280494319078,0,1,1,1
558,Russia,0,wood,59.680058417680605,0,1,0,1
559,China,1,wood,74.96196560419611,0,0,1,0
560,France,1,tiles,25.196693250465742,1,0,0,1
561,China,0,banana,13.571421635080128,0,0,1,0
562,France,0,banana,65.57982609760434,0,1,0,1
563,France,0,banana,27.167080767793973,0,0,0,0
564,China,0,wood,59.0319792805156,0,1,0,0
565,China,1,tiles,4.251592122264059,1,0,0,0
566,France,1,banana,50.69178683183594,0,0,1,1
567,Russia,0,wood,8.816621400422553,0,0,1,0
568,China,0,wood,77.52933017604792,0,0,1,0
569,China,1,wood,91.2517437978586,0,0,0,0
570,France,0,wood,7.7524495872485,0,0,0,0
571,France,0,tiles,24.767145804462153,0,1,0,0
572,China,0,electrical,98.17286236595251,0,1,1,1
573,France,0,tiles,51.77329239845035,0,0,1,0
574,China,0,banana,7.772219114814661,0,1,1,1
575,China,1,wood,36.225382505885975,0,0,0,0
576,Russia,1,wood,15.307431345389034,0,0,1,1
577,China,0,banana,99.33657494499404,0,1,1,1
578,France,0,tiles,85.68393061612582,0,1,0,1
579,Russia,0,banana,9.126887338826661,0,0,1,1
580,Russia,1,tiles,34.15867135979088,0,0,1,0
581,Russia,1,wood,53.95360344189768,0,0,1,1
582,France,0,electrical,67.04139745889893,0,0,1,1
583,France,0,wood,84.41749558975154,0,0,1,0
584,Russia,1,tiles,94.48012010148894,1,0,1,1
585,Russia,1,wood,47.82103903407246,0,0,1,0
586,Russia,0,electrical,29.33098795911093,0,1,1,1
587,France,1,wood,63.776816292177806,1,0,0,0
588,France,0,electrical,24.36767181823466,0,1,0,1
589,France,1,electrical,30.938946301308277,0,0,0,0
590,China,0,electrical,48.09984119694801,0,1,0,1
591,China,1,tiles,58.545986565399446,0,0,1,1
592,Russia,1,electrical,13.660327551492857,1,0,0,0
593,China,0,banana,76.22465127739633,0,1,1,1
594,China,0,tiles,20.965964568714302,0,0,0,0
595,Russia,1,wood,2.1593565117622116,1,0,0,0
596,France,1,tiles,51.757995590146656,0,0,1,0
597,France,1,wood,71.98009180830611,0,0,1,1
598,China,0,tiles,44.808504850561725,0,1,0,1
599,Russia,1,tiles,62.21695381854791,1,0,1,1
600,China,0,wood,24.508505772689716,0,0,1,1
601,Russia,0,electrical,48.95032644168366,0,1,0,1
602,China,0,tiles,75.49833282595388,0,1,0,0
603,Russia,1,banana,44.63694727372346,0,0,1,0
604,China,1,wood,41.875922947377575,0,0,0,0
605,China,0,wood,71.92566761401797,0,0,1,0
606,China,1,banana,5.373416742208925,1,0,0,0
607,France,0,tiles,77.61885924723857,0,1,1,0
608,France,1,tiles,17.016868549469354,0,0,0,0
609,France,1,wood,33.34930440947055,0,0,0,0
610,China,1,electrical,63.00062309076815,0,0,0,0
611,France,0,electrical,19.176648260628237,0,1,0,0
612,China,0,wood,33.63974110586173,0,1,0,0
613,France,0,tiles,46.870395280287894,0,1,0,0
614,Russia,1,wood,59.969800741660194,0,0,0,0
615,France,1,banana,84.7391607909208,0,0,1,0
616,Russia,0,banana,60.36521848337064,0,1,1,0
617,China,1,electrical,1.9451208121514019,0,0,0,0
618,China,1,electrical,56.406128491319485,1,0,0,0
619,Russia,1,banana,81.39156203351455,0,0,1,0
620,Russia,1,banana,58.917838378979795,0,0,1,0
621,Russia,1,electrical,31.546098430337988,1,0,1,0
622,Russia,1,electrical,52.29343062619114,0,0,1,0
623,France,1,banana,35.356303330174974,0,0,1,0
624,France,0,electrical,91.88224212898399,0,1,1,1
625,China,0,wood,72.57300480839496,0,1,0,0
626,Russia,0,tiles,82.32502842855203,0,1,1,1
627,Russia,1,tiles,60.4123862708054,1,0,1,1
628,Russia,1,wood,62.106276279877214,0,0,1,0
629,France,0,tiles,15.584306150088379,0,0,1,0
630,China,1,tiles,93.82095651709338,0,0,1,1
631,China,1,banana,53.16044313433076,0,0,1,1
632,France,0,tiles,4.778333981406291,0,1,0,1
633,Russia,1,banana,40.45174532874152,0,0,0,0
634,China,1,banana,77.00508911909631,0,0,0,0
635,China,0,tiles,19.35607523665267,0,0,0,0
636,France,0,wood,91.35408430271383,0,1,1,1
637,France,1,tiles,53.76357816373062,0,0,0,0
638,Russia,1,tiles,15.893621231834675,0,0,0,0
639,Russia,0,electrical,11.451876848469066,0,0,0,0
640,Russia,1,tiles,46.73899152316241,1,0,0,1
641,Russia,0,tiles,21.593843499829603,0,1,1,1
642,France,0,banana,68.49572030492222,0,1,1,1
643,Russia,0,tiles,8.91314089542552,0,1,0,0
644,France,1,tiles,72.62269322325035,1,0,0,0
645,France,0,electrical,97.49232228944214,0,1,0,0
646,France,1,banana,32.38033320334465,1,0,1,1
647,China,1,banana,17.52569228711086,1,0,0,0
648,France,1,wood,41.06681180658276,0,0,1,0
649,China,1,tiles,24.456358133812206,0,0,0,0
650,France,0,tiles,34.91289386742902,0,0,1,1
651,Russia,0,wood,56.887043192662034,0,1,1,1
652,France,1,wood,25.288397364066196,1,0,0,1
653,Russia,0,electrical,44.86313395149099,0,1,1,1
654,China,0,banana,27.205796377026648,0,0,0,0
655,China,1,tiles,10.693605156724628,0,0,0,0
656,Russia,0,tiles,50.43369798264694,0,0,1,1
657,France,0,tiles,29.402620363089905,0,1,1,1
658,Russia,0,electrical,51.897708433905834,0,1,1,0
659,China,1,banana,94.78224135239164,0,0,1,0
660,Russia,0,electrical,25.91720869751096,0,0,1,0
661,China,1,banana,45.2998059039897,0,0,0,0
662,Russia,1,tiles,15.861348948467914,0,0,0,0
663,Russia,0,tiles,9.681328783462838,0,1,0,0
664,Russia,1,banana,4.486924320753349,1,0,1,1
665,France,0,banana,50.124299946133554,0,1,1,1
666,China,1,electrical,54.06085965010921,1,0,0,1
667,France,1,banana,53.46066619249942,0,0,1,1
668,France,1,tiles,12.460707370409663,1,0,0,0
669,Russia,0,tiles,68.96284425834179,0,0,1,0
670,Russia,0,banana,0.04927804480139297,0,1,0,0
671,China,0,electrical,49.400980085235645,0,1,0,1
672,China,1,tiles,97.94520827793713,1,0,1,1
673,China,0,banana,61.994589326358366,0,1,0,0
674,Russia,0,banana,8.895454705649875,0,1,0,0
675,China,0,wood,17.78672926715672,0,1,0,0
676,Russia,0,wood,28.631478059102765,0,1,0,0
677,France,0,electrical,28.70526367592762,0,0,1,1
678,China,1,tiles,26.52836110197796,0,0,1,0
679,China,1,banana,11.441767290486048,0,0,1,0
680,China,0,banana,42.92778489764116,0,0,0,0
681,China,1,banana,77.23179923916082,0,0,1,1
682,Russia,0,electrical,84.78753345508811,0,1,1,1
683,China,1,banana,77.47146086957865,1,0,1,1
684,France,1,electrical,50.606214160190234,1,0,0,0
685,Russia,0,banana,51.50886923755179,0,0,1,1
686,France,1,wood,32.78780811067538,1,0,0,0
687,France,1,tiles,25.82070821038296,1,0,0,0
688,China,1,wood,98.39094751037744,1,0,0,1
689,France,1,banana,73.45985334883028,0,0,1,1
690,France,1,electrical,22.37192289461426,1,0,1,1
691,Russia,0,wood,85.23416180573213,0,1,1,1
692,Russia,1,banana,47.892531734378416,0,0,1,1
693,China,0,electrical,5.561224626759264,0,1,0,0
694,Russia,0,banana,36.66905350931994,0,0,1,0
695,France,0,wood,54.17791597090093,0,0,0,0
696,Russia,0,banana,60.61966633467162,0,1,1,1
697,China,0,banana,94.28563220072076,0,0,1,0
698,China,0,banana,74.86529822806855,0,0,1,1
699,China,0,wood,37.788748299862654,0,0,0,0
700,China,0,wood,79.98721027715068,0,0,1,0
701,France,1,tiles,3.478814117169826,1,0,0,0
702,France,0,tiles,51.408299128970256,0,0,1,0
703,France,1,wood,80.80604245272488,0,0,1,0
704,Russia,0,tiles,35.08349301703839,0,1,1,1
705,China,0,electrical,23.42392466232679,0,1,0,0
706,Russia,1,banana,86.88963478892,0,0,1,1
707,France,0,banana,18.75603987297686,0,0,1,0
708,Russia,1,tiles,10.963066791866527,1,0,1,1
709,Russia,0,electrical,62.83191408079235,0,0,0,0
710,Russia,0,electrical,60.045098755817236,0,0,1,0
711,China,0,tiles,97.24217721046257,0,0,0,0
712,Russia,1,electrical,88.76481570789288,0,0,0,0
713,France,1,banana,90.14478424382662,1,0,1,0
714,Russia,1,wood,77.97537883917356,1,0,1,1
715,France,1,wood,42.69334411569176,1,0,0,0
716,Russia,1,electrical,56.21978776228757,1,0,0,0
717,France,1,tiles,26.92796437703254,1,0,1,0
718,Russia,0,wood,76.54148970337509,0,0,0,0
719,Russia,1,banana,83.42760990781298,0,0,1,1
720,Russia,1,tiles,35.669016996191736,1,0,1,0
721,France,0,electrical,68.38354059864486,0,1,1,1
722,China,1,tiles,61.336487191380805,0,0,1,0
723,Russia,0,tiles,23.424577208760354,0,1,0,0
724,Russia,1,banana,63.88160427506628,0,0,0,0
725,China,0,wood,79.77843031019952,0,0,0,0
726,China,0,banana,17.036092536542558,0,0,1,0
727,France,1,wood,97.4250688938454,1,0,1,1
728,Russia,1,electrical,93.33596993078558,1,0,1,0
729,Russia,1,electrical,29.586333465843218,0,0,1,1
730,Russia,0,banana,48.60275623739959,0,0,1,1
731,France,1,wood,98.87208281940687,1,0,0,0
732,China,1,wood,38.94049348914923,1,0,0,0
733,France,0,tiles,4.00422513837958,0,0,0,0
734,Russia,0,wood,70.17495329521583,0,0,0,0
735,France,0,electrical,74.52173763556293,0,1,1,0
736,China,1,banana,30.035327009211954,0,0,1,0
737,Russia,1,tiles,76.87296762764585,1,0,1,0
738,China,0,wood,86.36899959409831,0,0,0,0
739,Russia,1,wood,54.661728044660215,1,0,1,0
740,France,0,wood,64.5975034518855,0,0,1,1
741,China,0,tiles,80.94177254488399,0,1,0,0
742,China,0,banana,48.93125129807805,0,0,1,0
743,France,1,wood,75.83190486825579,1,0,1,1
744,France,1,wood,41.801526123950396,0,0,1,1
745,Russia,0,electrical,70.76029263029727,0,0,1,0
746,Russia,1,tiles,41.397370183057504,0,0,1,1
747,China,0,electrical,59.10361891823498,0,1,0,0
748,France,1,tiles,75.42037338039658,0,0,1,0
749,China,0,banana,20.658138421524264,0,1,0,1
750,China,1,banana,31.384314175424898,0,0,1,1
751,Russia,1,electrical,84.61835432103635,1,0,0,0
752,China,0,tiles,98.64205329926762,0,1,1,0
753,France,0,electrical,72.1953848314336,0,0,0,0
754,France,0,banana,14.552316142453526,0,1,1,0
755,France,0,electrical,95.84924214386739,0,0,1,0
756,China,0,electrical,32.40976243489674,0,1,0,1
757,France,1,electrical,6.307048675658001,0,0,0,0
758,China,1,tiles,84.14031933410341,0,0,1,1
759,Russia,1,wood,57.8896388495153,0,0,0,0
760,France,0,wood,52.60449971845823,0,0,1,1
761,China,0,wood,35.1425367100939,0,1,1,1
762,Russia,1,banana,68.37414980021883,0,0,1,1
763,Russia,0,wood,19.82004700770954,0,1,0,0
764,France,1,tiles,5.214514102298429,0,0,0,0
765,China,0,tiles,33.030983859590826,0,1,0,1
766,Russia,0,wood,86.40226260428558,0,0,1,1
767,France,1,electrical,35.116140575056086,1,0,0,0
768,France,0,electrical,29.95398018159211,0,0,0,0
769,China,1,banana,20.5902947506313,0,0,1,0
770,France,0,electrical,85.9835863362703,0,1,1,1
771,Russia,0,wood,12.460033136436232,0,1,0,1
772,Russia,1,tiles,77.51065512587071,1,0,1,0
773,Russia,0,electrical,92.45869166296886,0,0,1,1
774,Russia,0,electrical,30.74397657086242,0,1,0,1
775,Russia,0,banana,10.438539772402445,0,1,0,1
776,France,0,tiles,49.30548768979085,0,0,0,0
777,China,0,wood,63.52328484945274,0,1,0,1
778,China,1,electrical,4.4781641873147375,1,0,0,0
779,China,1,tiles,2.3752913646606366,1,0,0,0
780,China,0,wood,23.088404633674596,0,1,0,0
781,China,1,tiles,38.019172755562714,0,0,1,1
782,Russia,0,tiles,61.33697938460521,0,1,1,1
783,France,0,tiles,22.617749600733482,0,1,0,0
784,France,0,wood,92.82247960107651,0,1,0,0
785,France,0,electrical,68.64186464708824,0,1,1,1
786,France,0,electrical,97.57047608698709,0,0,0,0
787,France,1,electrical,50.6507519500124,1,0,0,0
788,China,0,wood,61.06904193501664,0,1,0,0
789,China,0,electrical,4.817512945257252,0,0,0,0
790,France,1,wood,27.164800657061228,0,0,1,1
791,France,0,tiles,3.467458722533656,0,1,0,0
792,China,0,wood,5.237661532619519,0,1,0,0
793,Russia,0,wood,71.04787025465251,0,0,1,0
794,China,0,banana,42.92778489764116,0,0,0,0
795,China,1,electrical,34.45115065668634,1,0,0,0
796,France,0,wood,28.302775580158123,0,1,0,0
797,Russia,1,electrical,2.3089218272605794,1,0,0,0
798,China,0,electrical,26.578083773139006,0,1,0,0
799,China,0,wood,47.155754046694256,0,0,0,0
800,Russia,1,banana,24.679057557142258,0,0,1,1
801,China,1,tiles,92.64415736559587,0,0,1,0
802,France,0,electrical,36.84944470438843,0,1,0,0
803,China,1,wood,25.60898394653034,0,0,1,1
804,China,0,banana,86.18287308491666,0,1,1,1
805,France,0,banana,34.63922656218815,0,1,1,0
806,Russia,0,wood,66.36516310179542,0,1,1,1
807,China,1,wood,14.128792690172487,1,0,1,1
808,Russia,1,banana,21.409514825689012,1,0,1,1
809,Russia,0,tiles,10.332340779379557,0,1,0,0
810,Russia,0,wood,21.665787925115076,0,1,0,0
811,Russia,1,wood,16.10030139483082,0,0,0,0
812,China,0,banana,48.16898815912499,0,1,1,0
813,Russia,0,banana,96.2949043869764,0,1,1,0
814,France,0,wood,61.81186836938791,0,0,1,1
815,France,0,tiles,88.13325419112795,0,0,0,0
816,China,1,wood,96.74298818901778,0,0,1,1
817,France,1,electrical,76.85052969163158,1,0,0,0
818,Russia,0,wood,98.76660168623556,0,0,1,0
819,Russia,1,electrical,59.728226207360066,1,0,0,0
820,Russia,1,tiles,11.168058291851967,0,0,0,0
821,China,0,tiles,71.80121749858714,0,1,1,1
822,Russia,0,electrical,11.842933882410843,0,1,0,0
823,Russia,0,banana,36.48947158783751,0,1,1,0
824,France,1,wood,30.630641102120915,1,0,1,1
825,France,1,wood,91.8233965254277,1,0,1,1
826,France,1,tiles,24.453446981138505,1,0,1,1
827,France,1,wood,86.87452811395138,0,0,0,0
828,France,0,wood,85.19035828353907,0,0,1,1
829,Russia,0,wood,89.22697546640399,0,1,0,0
830,Russia,1,wood,46.05195465191015,0,0,1,1
831,France,0,banana,45.34153207901613,0,1,1,0
832,France,0,electrical,90.06526006517568,0,1,0,0
833,France,0,banana,23.567701336279047,0,0,1,1
834,France,0,electrical,75.12404239178329,0,1,0,1
835,France,0,tiles,47.55855995624094,0,1,1,1
836,Russia,0,wood,14.124424422288085,0,0,1,1
837,France,0,electrical,65.56825757810756,0,1,0,0
838,China,1,tiles,21.513795912552915,0,0,0,0
839,China,1,tiles,66.92742780513987,0,0,1,0
840,Russia,0,tiles,37.87343730266768,0,0,1,1
841,China,1,banana,50.505578307830824,0,0,1,1
842,Russia,0,banana,86.952408192523,0,0,1,1
843,China,1,banana,6.781805740365199,1,0,1,0
844,China,1,tiles,49.33677958796234,1,0,1,0
845,China,1,tiles,61.336487191380805,0,0,1,0
846,France,0,tiles,63.151494471286576,0,0,1,0
847,Russia,1,tiles,95.56619969569347,0,0,1,1
848,France,1,electrical,73.36655181905304,0,0,0,0
849,China,1,banana,37.04302974037016,0,0,1,1
850,Russia,1,wood,77.30752822235189,1,0,1,1
851,France,0,banana,1.4361350880161217,0,0,0,0
852,China,1,wood,22.459146917592378,0,0,0,0
853,France,0,tiles,32.597101939127036,0,0,1,0
854,Russia,0,tiles,44.90475476724993,0,0,1,1
855,Russia,0,tiles,17.631812623185926,0,0,1,0
856,France,0,tiles,3.559459115081831,0,0,1,1
857,Russia,1,electrical,39.81377712252113,1,0,0,0
858,China,1,wood,42.61025379918566,1,0,0,0
859,China,1,tiles,15.826682808130077,1,0,0,0
860,China,0,tiles,50.37171471831362,0,1,1,0
861,Russia,1,wood,20.169660741842677,0,0,0,0
862,China,1,electrical,76.48736875058752,0,0,0,0
863,France,0,tiles,57.66901325037643,0,0,1,0
864,France,1,electrical,50.51590429369261,0,0,1,0
865,China,1,banana,24.239630717611902,1,0,1,1
866,Russia,0,banana,80.59066292242605,0,0,1,0
867,China,0,tiles,16.736749657856464,0,1,0,0
868,France,0,banana,81.21881161588183,0,1,1,1
869,Russia,0,tiles,89.8092754870723,0,0,1,1
870,Russia,1,electrical,60.845099426198615,1,0,0,0
871,Russia,1,wood,52.355893689673294,1,0,1,0
872,Russia,0,electrical,55.07984479517246,0,1,0,0
873,China,1,banana,35.78591902147582,0,0,0,0
874,Russia,1,electrical,76.89638353416987,0,0,1,1
875,China,0,banana,35.70077542668015,0,0,0,0
876,China,1,banana,68.50253866613407,0,0,1,1
877,France,1,tiles,5.943062277380862,0,0,0,0
878,Russia,1,wood,9.137354409232291,1,0,0,1
879,France,1,banana,48.82345343509783,0,0,1,1
880,Russia,0,electrical,23.31827789170803,0,1,1,1
881,China,0,electrical,47.231252637837606,0,1,1,0
882,France,0,banana,9.032139647578353,0,1,1,1
883,France,0,electrical,23.79166456949391,0,1,1,1
884,France,0,electrical,91.28500890452841,0,1,1,1
885,Russia,1,electrical,56.47698752435579,1,0,1,0
886,China,0,banana,97.52647452413818,0,1,1,1
887,Russia,1,tiles,47.54938008107016,1,0,0,0
888,France,1,banana,81.9474873238085,0,0,1,0
889,Russia,0,banana,15.785828077901808,0,0,1,0
890,China,0,banana,36.43959148333204,0,0,1,0
891,China,1,electrical,97.88747016988243,1,0,0,0
892,Russia,0,banana,46.47562351109996,0,1,1,1
893,France,1,electrical,16.58751191095752,0,0,1,0
894,China,0,electrical,67.49977073148503,0,1,0,0
895,China,0,wood,78.56764669298599,0,1,1,1
896,France,0,wood,99.64966454001704,0,1,1,1
897,China,0,banana,71.77137352759773,0,1,0,0
898,Russia,0,wood,30.71349073267522,0,0,1,1
899,France,1,electrical,9.43364649006433,0,0,1,0
900,Russia,0,electrical,65.7491516860242,0,1,1,0
901,China,1,electrical,59.13569420358827,1,0,0,0
902,Russia,1,wood,1.369566992516158,0,0,1,1
903,China,0,electrical,1.3777231754363184,0,1,0,0
904,China,1,electrical,0.08445253761170113,0,0,0,0
905,France,0,banana,29.54394278355803,0,1,1,1
906,Russia,0,tiles,2.3768931307619146,0,1,1,0
907,Russia,0,banana,82.90955566316637,0,1,1,0
908,China,0,electrical,45.2949016671828,0,1,0,0
909,Russia,1,electrical,40.74859087059124,1,0,0,0
910,Russia,0,wood,56.00653431412752,0,1,0,1
911,France,1,banana,43.47466108873272,0,0,1,1
912,France,1,wood,90.53853993448445,0,0,1,0
913,Russia,0,electrical,2.7696039601075806,0,1,1,1
914,China,1,tiles,88.23776025747141,0,0,1,0
915,Russia,0,banana,81.03501728067761,0,0,1,1
916,China,1,electrical,67.71062280928409,0,0,0,0
917,China,1,banana,23.9992018435617,0,0,0,0
918,Russia,0,electrical,44.772650783200454,0,1,1,1
919,Russia,1,banana,9.868615691028271,1,0,1,0
920,Russia,1,tiles,31.02519647430909,1,0,0,0
921,France,0,tiles,13.852680278678342,0,1,1,1
922,France,0,tiles,2.8674452294326414,0,1,1,1
923,China,1,banana,46.1723269311418,0,0,1,1
924,France,0,tiles,66.4080911798826,0,1,1,1
925,France,1,banana,13.900558058800861,0,0,1,1
926,China,0,wood,44.54505419740984,0,0,0,0
927,Russia,0,wood,98.7585949104373,0,0,1,1
928,China,0,electrical,45.745380778677905,0,1,0,1
929,China,0,tiles,28.07770779644715,0,1,1,1
930,China,1,wood,12.901928869526714,0,0,0,0
931,China,0,wood,50.66618849927662,0,1,1,0
932,China,1,banana,8.1546452280568,0,0,1,0
933,France,1,electrical,77.82491585953181,1,0,1,0
934,Russia,1,electrical,27.82003877541259,0,0,1,0
935,Russia,1,tiles,53.08814900920332,1,0,0,0
936,Russia,1,electrical,75.84631255303817,1,0,1,1
937,France,1,wood,95.22460748152191,0,0,0,0
938,France,0,tiles,77.33344213610648,0,0,1,1
939,China,0,tiles,14.826101931704482,0,1,0,1
940,France,0,wood,6.155212340806926,0,1,0,1
941,China,0,tiles,93.18466045685571,0,1,1,0
942,France,0,wood,83.08000513351797,0,1,1,1
943,China,0,banana,60.195388451952844,0,1,0,0
944,Russia,0,wood,91.89711934619822,0,1,1,1
945,France,1,electrical,7.609176713179622,1,0,0,0
946,Russia,0,wood,44.511688694806,0,1,1,1
947,Russia,0,banana,77.89657864018683,0,0,1,0
948,France,1,wood,49.53164212960844,0,0,0,0
949,France,0,wood,61.844000349744775,0,1,1,1
950,France,0,electrical,12.354477349141312,0,1,0,0
951,China,0,tiles,83.49770149222697,0,1,1,1
952,Russia,0,tiles,19.691959798368487,0,0,1,0
953,Russia,0,electrical,4.573258483780229,0,1,1,0
954,France,0,electrical,43.45493642399957,0,1,0,0
955,Russia,1,tiles,73.01979467747339,0,0,1,0
956,Russia,0,wood,23.457172352561038,0,0,1,0
957,France,1,electrical,37.70706659394192,0,0,1,1
958,Russia,0,electrical,38.26056880524615,0,0,1,1
959,France,0,wood,25.93540334445079,0,1,1,1
960,China,1,banana,77.36646422502115,1,0,0,0
961,Russia,0,tiles,78.19294335368234,0,0,0,0
962,France,0,tiles,77.90066363790224,0,1,1,0
963,Russia,1,electrical,45.64639489924107,1,0,0,1
964,France,0,electrical,99.32884436573994,0,1,1,1
965,China,1,wood,7.734703875382676,0,0,0,0
966,China,1,wood,37.91785267697551,0,0,1,0
967,France,1,banana,5.243976681867535,1,0,0,0
968,China,0,wood,95.19786114206997,0,0,1,0
969,Russia,1,wood,63.72345314966712,0,0,1,0
970,China,0,tiles,33.01726399120707,0,1,0,0
971,Russia,1,banana,73.36366154528966,1,0,1,0
972,France,0,wood,84.26363859339372,0,0,1,0
973,France,1,tiles,9.654287668849438,0,0,0,0
974,France,1,banana,27.248669497796207,0,0,1,0
975,France,0,tiles,33.78563443362674,0,1,1,0
976,China,1,electrical,54.637775298735626,1,0,0,0
